time,availPrbDl,availPrbUl,measPeriodPdcpBytes,measPeriodPrb,measTimeStampRf,nrCellIdentity,pdcpBytesDl,pdcpBytesUl,step,throughput,x,y
2024-05-28T13:03:27.388380Z,11,85,15,276,2024-05-28 13:03:26.530566,3,151.7524225388903,151.7524225388903,10,151.7524225388903,750,300
2024-05-28T13:03:27.818365Z,91,66,82,563,2024-05-28 13:03:26.530578,4,329.6687590120163,329.6687590120163,10,329.6687590120163,750,700
2024-05-28T13:03:28.237148Z,75,46,91,250,2024-05-28 13:03:26.530737,5,261.30050217637495,261.30050217637495,10,261.30050217637495,500,875
2024-05-28T13:03:28.655098Z,55,57,73,448,2024-05-28 13:03:26.530752,6,252.34937166617266,252.34937166617266,10,252.34937166617266,250,700
2024-05-28T13:04:06.213602Z,7,36,9,360,2024-05-28 13:04:06.209667,1,201.99206687567545,201.99206687567545,11,201.99206687567545,250,300
2024-05-28T13:04:06.632885Z,94,26,16,300,2024-05-28 13:04:06.209695,2,177.4170671592952,177.4170671592952,11,177.4170671592952,500,125
2024-05-28T13:04:07.053633Z,44,43,66,276,2024-05-28 13:04:06.209703,3,151.7524225388903,151.7524225388903,11,151.7524225388903,750,300
2024-05-28T13:04:07.473514Z,25,16,82,563,2024-05-28 13:04:06.209724,4,329.6687590120163,329.6687590120163,11,329.6687590120163,750,700
2024-05-28T13:04:07.893088Z,39,23,40,250,2024-05-28 13:04:06.209888,5,271.30050217637495,271.30050217637495,11,271.30050217637495,500,875
2024-05-28T13:04:08.330113Z,18,89,18,448,2024-05-28 13:04:06.209904,6,252.34937166617266,252.34937166617266,11,252.34937166617266,250,700
2024-05-28T13:04:45.861729Z,42,59,4,360,2024-05-28 13:04:45.857171,1,201.99206687567545,201.99206687567545,12,201.99206687567545,250,300
2024-05-28T13:04:46.282470Z,3,36,14,300,2024-05-28 13:04:45.857211,2,177.4170671592952,177.4170671592952,12,177.4170671592952,500,125
2024-05-28T13:04:46.700690Z,31,7,21,276,2024-05-28 13:04:45.857224,3,151.7524225388903,151.7524225388903,12,151.7524225388903,750,300
2024-05-28T13:04:47.119491Z,38,52,95,563,2024-05-28 13:04:45.857235,4,329.6687590120163,329.6687590120163,12,329.6687590120163,750,700
2024-05-28T13:04:47.538100Z,9,21,83,250,2024-05-28 13:04:45.857407,5,281.30050217637495,281.30050217637495,12,281.30050217637495,500,875
2024-05-28T13:04:47.956968Z,5,74,26,448,2024-05-28 13:04:45.857424,6,252.34937166617266,252.34937166617266,12,252.34937166617266,250,700
2024-05-28T13:05:25.350851Z,95,99,92,360,2024-05-28 13:05:25.346761,1,201.99206687567545,201.99206687567545,13,201.99206687567545,250,300
2024-05-28T13:05:25.778946Z,74,78,90,300,2024-05-28 13:05:25.346790,2,177.4170671592952,177.4170671592952,13,177.4170671592952,500,125
2024-05-28T13:05:26.197730Z,92,92,10,276,2024-05-28 13:05:25.346797,3,151.7524225388903,151.7524225388903,13,151.7524225388903,750,300
2024-05-28T13:05:26.616806Z,93,65,41,563,2024-05-28 13:05:25.346803,4,329.6687590120163,329.6687590120163,13,329.6687590120163,750,700
2024-05-28T13:05:27.034482Z,57,43,91,250,2024-05-28 13:05:25.346953,5,291.30050217637495,291.30050217637495,13,291.30050217637495,500,875
2024-05-28T13:05:27.461223Z,93,74,32,448,2024-05-28 13:05:25.346971,6,252.34937166617266,252.34937166617266,13,252.34937166617266,250,700
2024-05-28T13:06:05.082103Z,37,35,47,360,2024-05-28 13:06:05.064067,1,201.99206687567545,201.99206687567545,14,201.99206687567545,250,300
2024-05-28T13:06:05.533458Z,55,3,69,300,2024-05-28 13:06:05.064098,2,177.4170671592952,177.4170671592952,14,177.4170671592952,500,125
2024-05-28T13:06:05.955718Z,80,89,100,276,2024-05-28 13:06:05.064105,3,151.7524225388903,151.7524225388903,14,151.7524225388903,750,300
2024-05-28T13:06:06.384067Z,9,81,59,563,2024-05-28 13:06:05.064111,4,329.6687590120163,329.6687590120163,14,329.6687590120163,750,700
2024-05-28T13:06:06.804396Z,5,62,48,250,2024-05-28 13:06:05.064260,5,301.30050217637495,301.30050217637495,14,301.30050217637495,500,875
2024-05-28T13:06:07.242637Z,29,14,89,448,2024-05-28 13:06:05.064273,6,252.34937166617266,252.34937166617266,14,252.34937166617266,250,700
2024-05-28T13:06:45.002326Z,33,61,14,360,2024-05-28 13:06:44.997747,1,201.99206687567545,201.99206687567545,15,201.99206687567545,250,300
2024-05-28T13:06:45.422463Z,20,59,63,300,2024-05-28 13:06:44.997784,2,177.4170671592952,177.4170671592952,15,177.4170671592952,500,125
2024-05-28T13:06:45.840991Z,19,44,67,276,2024-05-28 13:06:44.997797,3,151.7524225388903,151.7524225388903,15,151.7524225388903,750,300
2024-05-28T13:06:46.259993Z,79,14,69,563,2024-05-28 13:06:44.997808,4,329.6687590120163,329.6687590120163,15,329.6687590120163,750,700
2024-05-28T13:06:46.677779Z,67,51,85,250,2024-05-28 13:06:44.997995,5,311.30050217637495,311.30050217637495,15,311.30050217637495,500,875
2024-05-28T13:06:47.096582Z,39,18,18,448,2024-05-28 13:06:44.998012,6,252.34937166617266,252.34937166617266,15,252.34937166617266,250,700
2024-05-28T13:07:24.621164Z,78,70,30,360,2024-05-28 13:07:24.617112,1,201.99206687567545,201.99206687567545,16,201.99206687567545,250,300
2024-05-28T13:07:25.039980Z,31,30,75,300,2024-05-28 13:07:24.617143,2,177.4170671592952,177.4170671592952,16,177.4170671592952,500,125
2024-05-28T13:07:25.459643Z,32,75,91,276,2024-05-28 13:07:24.617151,3,151.7524225388903,151.7524225388903,16,151.7524225388903,750,300
2024-05-28T13:07:25.879746Z,23,48,29,563,2024-05-28 13:07:24.617157,4,329.6687590120163,329.6687590120163,16,329.6687590120163,750,700
2024-05-28T13:07:26.298516Z,78,97,46,250,2024-05-28 13:07:24.617310,5,321.30050217637495,321.30050217637495,16,321.30050217637495,500,875
2024-05-28T13:07:26.715797Z,100,75,98,448,2024-05-28 13:07:24.617326,6,252.34937166617266,252.34937166617266,16,252.34937166617266,250,700
2024-05-28T13:08:04.241545Z,96,13,68,360,2024-05-28 13:08:04.237291,1,201.99206687567545,201.99206687567545,17,201.99206687567545,250,300
2024-05-28T13:08:04.662144Z,80,79,10,300,2024-05-28 13:08:04.237319,2,177.4170671592952,177.4170671592952,17,177.4170671592952,500,125
2024-05-28T13:08:05.088618Z,50,13,47,276,2024-05-28 13:08:04.237327,3,151.7524225388903,151.7524225388903,17,151.7524225388903,750,300
2024-05-28T13:08:05.510736Z,55,52,13,563,2024-05-28 13:08:04.237334,4,329.6687590120163,329.6687590120163,17,329.6687590120163,750,700
2024-05-28T13:08:05.930644Z,28,81,1,250,2024-05-28 13:08:04.237479,5,331.30050217637495,331.30050217637495,17,331.30050217637495,500,875
2024-05-28T13:08:06.353388Z,21,88,26,448,2024-05-28 13:08:04.237488,6,252.34937166617266,252.34937166617266,17,252.34937166617266,250,700
2024-05-28T13:08:43.877516Z,22,32,75,360,2024-05-28 13:08:43.873116,1,201.99206687567545,201.99206687567545,18,201.99206687567545,250,300
2024-05-28T13:08:44.296667Z,82,3,11,300,2024-05-28 13:08:43.873148,2,177.4170671592952,177.4170671592952,18,177.4170671592952,500,125
2024-05-28T13:08:44.715626Z,92,98,53,276,2024-05-28 13:08:43.873156,3,151.7524225388903,151.7524225388903,18,151.7524225388903,750,300
2024-05-28T13:08:45.134328Z,74,68,39,563,2024-05-28 13:08:43.873162,4,329.6687590120163,329.6687590120163,18,329.6687590120163,750,700
2024-05-28T13:08:45.552780Z,37,65,12,250,2024-05-28 13:08:43.873355,5,341.30050217637495,341.30050217637495,18,341.30050217637495,500,875
2024-05-28T13:08:45.972540Z,23,81,72,448,2024-05-28 13:08:43.873369,6,252.34937166617266,252.34937166617266,18,252.34937166617266,250,700
2024-05-28T13:09:23.659221Z,45,46,21,360,2024-05-28 13:09:23.654057,1,201.99206687567545,201.99206687567545,19,201.99206687567545,250,300
2024-05-28T13:09:24.084010Z,49,57,40,300,2024-05-28 13:09:23.654100,2,177.4170671592952,177.4170671592952,19,177.4170671592952,500,125
2024-05-28T13:09:24.505757Z,17,91,91,276,2024-05-28 13:09:23.654114,3,151.7524225388903,151.7524225388903,19,151.7524225388903,750,300
2024-05-28T13:09:24.925913Z,43,74,51,563,2024-05-28 13:09:23.654127,4,329.6687590120163,329.6687590120163,19,329.6687590120163,750,700
2024-05-28T13:09:25.359849Z,41,31,38,250,2024-05-28 13:09:23.654334,5,351.30050217637495,351.30050217637495,19,351.30050217637495,500,875
2024-05-28T13:09:25.785688Z,95,91,96,448,2024-05-28 13:09:23.654356,6,252.34937166617266,252.34937166617266,19,252.34937166617266,250,700
2024-05-28T13:10:03.592467Z,61,29,44,360,2024-05-28 13:10:03.587346,1,201.99206687567545,201.99206687567545,20,201.99206687567545,250,300
2024-05-28T13:10:04.016372Z,57,10,74,300,2024-05-28 13:10:03.587377,2,177.4170671592952,177.4170671592952,20,177.4170671592952,500,125
2024-05-28T13:10:04.442420Z,1,55,15,276,2024-05-28 13:10:03.587386,3,151.7524225388903,151.7524225388903,20,151.7524225388903,750,300
2024-05-28T13:10:04.862318Z,40,18,47,563,2024-05-28 13:10:03.587393,4,329.6687590120163,329.6687590120163,20,329.6687590120163,750,700
2024-05-28T13:10:05.282953Z,15,81,2,250,2024-05-28 13:10:03.587553,5,361.30050217637495,361.30050217637495,20,361.30050217637495,500,875
2024-05-28T13:10:05.703830Z,46,75,58,448,2024-05-28 13:10:03.587563,6,252.34937166617266,252.34937166617266,20,252.34937166617266,250,700
2024-05-28T13:10:43.406371Z,99,38,45,358,2024-05-28 13:10:43.401524,1,202.07873700800653,202.07873700800653,21,202.07873700800653,250,300
2024-05-28T13:10:43.823316Z,82,70,59,256,2024-05-28 13:10:43.401568,2,152.15185888844363,152.15185888844363,21,152.15185888844363,500,125
2024-05-28T13:10:44.242873Z,63,9,71,276,2024-05-28 13:10:43.401582,3,151.7524225388903,151.7524225388903,21,151.7524225388903,750,300
2024-05-28T13:10:44.660258Z,57,97,91,522,2024-05-28 13:10:43.401592,4,304.42471323515207,304.42471323515207,21,304.42471323515207,750,700
2024-05-28T13:10:45.082305Z,35,46,4,391,2024-05-28 13:10:43.401734,5,446.6309075292967,446.6309075292967,21,446.6309075292967,500,875
2024-05-28T13:10:45.499522Z,87,80,54,405,2024-05-28 13:10:43.401750,6,227.29471753932404,227.29471753932404,21,227.29471753932404,250,700
2024-05-28T13:11:22.978814Z,84,64,62,438,2024-05-28 13:11:22.974720,1,252.35429080785914,252.35429080785914,22,252.35429080785914,250,300
2024-05-28T13:11:23.400038Z,73,27,83,127,2024-05-28 13:11:22.974746,2,76.31574300265642,76.31574300265642,22,76.31574300265642,500,125
2024-05-28T13:11:23.818518Z,79,14,1,276,2024-05-28 13:11:22.974754,3,151.7524225388903,151.7524225388903,22,151.7524225388903,750,300
2024-05-28T13:11:24.237006Z,88,71,27,440,2024-05-28 13:11:22.974760,4,253.5290631053145,253.5290631053145,22,253.5290631053145,750,700
2024-05-28T13:11:24.654596Z,5,74,81,524,2024-05-28 13:11:22.974899,5,532.4685597738728,532.4685597738728,22,532.4685597738728,500,875
2024-05-28T13:11:25.077094Z,20,16,33,405,2024-05-28 13:11:22.974917,6,227.76196726994905,227.76196726994905,22,227.76196726994905,250,700
2024-05-28T13:12:02.598760Z,14,66,36,480,2024-05-28 13:12:02.594222,1,277.61055358482565,277.61055358482565,23,277.61055358482565,250,300
2024-05-28T13:12:03.018425Z,84,59,50,127,2024-05-28 13:12:02.594260,2,76.31574300265642,76.31574300265642,23,76.31574300265642,500,125
2024-05-28T13:12:03.446417Z,62,14,61,276,2024-05-28 13:12:02.594273,3,151.7524225388903,151.7524225388903,23,151.7524225388903,750,300
2024-05-28T13:12:03.871202Z,43,26,67,440,2024-05-28 13:12:02.594284,4,253.5290631053145,253.5290631053145,23,253.5290631053145,750,700
2024-05-28T13:12:04.293424Z,18,15,67,524,2024-05-28 13:12:02.594462,5,542.4685597738728,542.4685597738728,23,542.4685597738728,500,875
2024-05-28T13:12:04.712521Z,28,43,43,361,2024-05-28 13:12:02.594478,6,202.6485421025949,202.6485421025949,23,202.6485421025949,250,700
2024-05-28T13:12:42.323239Z,57,87,30,1308,2024-05-28 13:12:42.318522,1,327.97196838387964,327.97196838387964,24,327.97196838387964,250,300
2024-05-28T13:12:42.741933Z,65,50,50,127,2024-05-28 13:12:42.318560,2,76.31574300265642,76.31574300265642,24,76.31574300265642,500,125
2024-05-28T13:12:43.166361Z,65,16,18,231,2024-05-28 13:12:42.318573,3,126.6999480861989,126.6999480861989,24,126.6999480861989,750,300
2024-05-28T13:12:43.591879Z,25,48,67,398,2024-05-28 13:12:42.318584,4,228.49254147535555,228.49254147535555,24,228.49254147535555,750,700
2024-05-28T13:12:44.010347Z,44,100,18,524,2024-05-28 13:12:42.318761,5,552.4685597738728,552.4685597738728,24,552.4685597738728,500,875
2024-05-28T13:12:44.429639Z,65,31,74,361,2024-05-28 13:12:42.318777,6,202.6485421025949,202.6485421025949,24,202.6485421025949,250,700
2024-05-28T13:13:22.070287Z,72,22,18,1308,2024-05-28 13:13:22.065034,1,327.97196838387964,327.97196838387964,25,327.97196838387964,250,300
2024-05-28T13:13:22.488871Z,63,60,11,127,2024-05-28 13:13:22.065078,2,76.31574300265642,76.31574300265642,25,76.31574300265642,500,125
2024-05-28T13:13:22.909796Z,60,65,37,231,2024-05-28 13:13:22.065090,3,126.6999480861989,126.6999480861989,25,126.6999480861989,750,300
2024-05-28T13:13:23.340055Z,16,2,31,398,2024-05-28 13:13:22.065100,4,228.49254147535555,228.49254147535555,25,228.49254147535555,750,700
2024-05-28T13:13:23.769643Z,58,1,73,524,2024-05-28 13:13:22.065315,5,562.4685597738728,562.4685597738728,25,562.4685597738728,500,875
2024-05-28T13:13:24.189961Z,2,15,38,361,2024-05-28 13:13:22.065331,6,202.6485421025949,202.6485421025949,25,202.6485421025949,250,700
2024-05-28T13:14:02.055370Z,46,65,100,1308,2024-05-28 13:14:02.051469,1,327.97196838387964,327.97196838387964,26,327.97196838387964,250,300
2024-05-28T13:14:02.474710Z,99,47,88,127,2024-05-28 13:14:02.051503,2,76.31574300265642,76.31574300265642,26,76.31574300265642,500,125
2024-05-28T13:14:02.898884Z,12,67,57,184,2024-05-28 13:14:02.051511,3,101.35710845563773,101.35710845563773,26,101.35710845563773,750,300
2024-05-28T13:14:03.323285Z,50,81,96,442,2024-05-28 13:14:02.051518,4,253.72522682480704,253.72522682480704,26,253.72522682480704,750,700
2024-05-28T13:14:03.746764Z,88,41,28,524,2024-05-28 13:14:02.051656,5,572.4685597738728,572.4685597738728,26,572.4685597738728,500,875
2024-05-28T13:14:04.165672Z,89,91,1,361,2024-05-28 13:14:02.051672,6,202.6485421025949,202.6485421025949,26,202.6485421025949,250,700
2024-05-28T13:14:41.863946Z,70,70,15,1349,2024-05-28 13:14:41.859710,1,353.28813607430374,353.28813607430374,27,353.28813607430374,250,300
2024-05-28T13:14:42.282991Z,4,76,93,127,2024-05-28 13:14:41.859739,2,76.31574300265642,76.31574300265642,27,76.31574300265642,500,125
2024-05-28T13:14:42.704431Z,14,43,49,220,2024-05-28 13:14:41.859747,3,126.41996927104374,126.41996927104374,27,126.41996927104374,750,300
2024-05-28T13:14:43.121998Z,11,7,53,395,2024-05-28 13:14:41.859753,4,228.61959322119816,228.61959322119816,27,228.61959322119816,750,700
2024-05-28T13:14:43.543398Z,80,50,51,524,2024-05-28 13:14:41.859892,5,582.4685597738728,582.4685597738728,27,582.4685597738728,500,875
2024-05-28T13:14:43.972462Z,45,79,76,317,2024-05-28 13:14:41.859906,6,177.3637396744581,177.3637396744581,27,177.3637396744581,250,700
2024-05-28T13:15:22.130608Z,92,66,28,1349,2024-05-28 13:15:22.125482,1,353.28813607430374,353.28813607430374,28,353.28813607430374,250,300
2024-05-28T13:15:22.553858Z,23,22,29,127,2024-05-28 13:15:22.125523,2,76.31574300265642,76.31574300265642,28,76.31574300265642,500,125
2024-05-28T13:15:22.987633Z,100,69,39,220,2024-05-28 13:15:22.125537,3,126.41996927104374,126.41996927104374,28,126.41996927104374,750,300
2024-05-28T13:15:23.406825Z,86,12,28,395,2024-05-28 13:15:22.125549,4,228.61959322119816,228.61959322119816,28,228.61959322119816,750,700
2024-05-28T13:15:23.827014Z,41,50,54,524,2024-05-28 13:15:22.125750,5,592.4685597738728,592.4685597738728,28,592.4685597738728,500,875
2024-05-28T13:15:24.246456Z,4,77,52,317,2024-05-28 13:15:22.125766,6,177.3637396744581,177.3637396744581,28,177.3637396744581,250,700
2024-05-28T13:16:01.825022Z,74,36,14,1398,2024-05-28 13:16:01.820624,1,378.5909653547419,378.5909653547419,29,378.5909653547419,250,300
2024-05-28T13:16:02.244427Z,95,97,76,87,2024-05-28 13:16:01.820652,2,50.7533063350715,50.7533063350715,29,50.7533063350715,500,125
2024-05-28T13:16:02.664113Z,83,52,5,220,2024-05-28 13:16:01.820660,3,126.41996927104374,126.41996927104374,29,126.41996927104374,750,300
2024-05-28T13:16:03.082995Z,84,52,99,395,2024-05-28 13:16:01.820667,4,228.61959322119816,228.61959322119816,29,228.61959322119816,750,700
2024-05-28T13:16:03.501123Z,16,17,35,524,2024-05-28 13:16:01.820808,5,602.4685597738728,602.4685597738728,29,602.4685597738728,500,875
2024-05-28T13:16:03.935724Z,15,58,1,317,2024-05-28 13:16:01.820819,6,177.3637396744581,177.3637396744581,29,177.3637396744581,250,700
2024-05-28T13:16:41.930656Z,23,96,74,1398,2024-05-28 13:16:41.925629,1,378.5909653547419,378.5909653547419,30,378.5909653547419,250,300
2024-05-28T13:16:42.356820Z,32,14,9,87,2024-05-28 13:16:41.925663,2,50.7533063350715,50.7533063350715,30,50.7533063350715,500,125
2024-05-28T13:16:42.795050Z,60,58,29,220,2024-05-28 13:16:41.925680,3,126.41996927104374,126.41996927104374,30,126.41996927104374,750,300
2024-05-28T13:16:43.260766Z,97,75,86,395,2024-05-28 13:16:41.925689,4,228.61959322119816,228.61959322119816,30,228.61959322119816,750,700
2024-05-28T13:16:43.753765Z,49,27,62,524,2024-05-28 13:16:41.925872,5,612.4685597738728,612.4685597738728,30,612.4685597738728,500,875
2024-05-28T13:16:44.213435Z,71,70,53,317,2024-05-28 13:16:41.925886,6,177.3637396744581,177.3637396744581,30,177.3637396744581,250,700
